day,time_ms,src,dst,relation
3,59969808,3215549,2354728,5
3,59983942,3215549,5295742,5
3,60002231,3215549,3723967,5
3,60016443,3215549,733539,5
3,60022492,3215549,3070512,5
3,60026575,3215549,4553513,5
3,60030699,3215549,5011472,5
3,60035671,3215549,3686526,5
3,60047831,3215549,2022800,5
3,60055000,3215549,413601,5
3,60061084,3215549,2910083,5
3,60072205,3215549,273717,5
3,60083409,3215549,72678,5
3,60109776,3215549,1499180,5
3,60113817,3215549,1667045,5
3,60119962,3215549,4784699,5
3,60360586,3215549,5275598,5
3,60367959,3215549,3861493,5
3,60374840,3215549,3919949,5
3,60387039,3215549,5148021,5
3,60395206,3215549,4303093,5
3,60404374,3215549,3184040,5
3,60412613,3215549,4828892,5
3,60433867,3215549,3402046,5
3,60440169,3215549,722705,5
3,60453167,3215549,178600,5
3,60465267,3215549,1980844,5
3,60470336,3215549,3057460,5
3,60476483,3215549,3472169,5
3,60480734,3215549,4586916,5
3,60486420,3215549,1236986,5
3,60491649,3215549,1853262,5
3,60504844,3215549,5206675,5
3,60514555,3215549,3628167,5
3,60518776,3215549,3549960,5
3,60525566,3215549,1862827,5
3,60530221,3215549,5302454,5
3,60537863,3215549,461046,5
3,60550578,3215549,1367943,5
3,60554588,3215549,4563697,5
3,60561751,3215549,1227738,5
3,60574872,3215549,860430,5
3,60579196,3215549,1143505,5
3,60590087,3215549,1931767,5
3,60606428,3215549,1850767,5
3,60611978,3215549,79631,5
3,60615597,3215549,249885,5
3,60621515,3215549,3547205,5
3,60941091,3215549,3923064,5
3,60957032,3215549,3757418,5
3,60962458,3215549,4226209,5
3,60969718,3215549,778598,5
3,60976647,3215549,1737214,5
3,60986818,3215549,1158098,5
3,60993045,3215549,334796,5
3,60997949,3215549,3639720,5
3,61004053,3215549,5567602,5
3,61011154,3215549,1895949,5
3,61018242,3215549,1361018,5
3,61023372,3215549,4880360,5
3,61035476,3215549,4932097,5
3,61049701,3215549,2491893,5
3,61054785,3215549,5297939,5
3,61058865,3215549,2757758,5
3,61065358,3215549,5213544,5
3,61071043,3215549,1416061,5
3,61078137,3215549,4147052,5
3,61117821,3215549,1342855,5
3,61131324,3215549,2582144,5
3,61141042,3215549,4491889,5
3,61154363,3215549,3145357,5
3,61166382,3215549,1797504,5
3,61176524,3215549,5350660,5
3,61180638,3215549,5364968,5
3,61190103,3215549,1044154,5
3,61197857,3215549,1969697,5
3,61201904,3215549,3973635,5
3,61210040,3215549,4440328,5
3,61215341,3215549,1407503,5
3,61230000,3215549,3888973,5
3,61240488,3215549,259469,5
3,61246584,3215549,1371971,5
3,61666708,3215549,5443425,5
3,61673737,3215549,3172064,5
3,61681317,3215549,3491906,5
3,61694080,3215549,4981483,5
3,61701129,3215549,3679664,5
3,61707234,3215549,1538144,5
3,61713025,3215549,2900934,5
3,61719447,3215549,5551256,5
3,61726686,3215549,5161876,5
3,61738715,3215549,1250049,5
3,61743872,3215549,2799827,5
3,61749930,3215549,1170158,5
3,61762037,3215549,4787726,5
3,61777241,3215549,5235118,5
3,61788507,3215549,2243695,5
3,61801622,3215549,5511213,5
3,61806862,3215549,2210894,5
3,61810803,3215549,3507471,5
3,61822905,3215549,2659210,5
3,61829011,3215549,4391212,5
3,61833041,3215549,2858992,5
3,61838182,3215549,648288,5
3,61845229,3215549,1093942,5
3,61849321,3215549,4434997,5
3,61861456,3215549,5286607,5
3,61864731,3215549,4364025,5
3,61879763,3215549,1003641,5
3,61884810,3215549,2052525,5
3,61889891,3215549,4097200,5
3,61893933,3215549,2272703,5
3,61901110,3215549,762287,5
3,62261333,3215549,1696287,5
3,62269426,3215549,4637889,5
3,62274529,3215549,692843,5
3,62278570,3215549,2763452,5
3,62285728,3215549,1601138,5
3,62290833,3215549,4482175,5
3,62300926,3215549,5355045,5
3,62314119,3215549,1694758,5
3,62321182,3215549,4487033,5
3,62329487,3215549,3979238,5
3,62338513,3215549,4332470,5
3,62351641,3215549,2188143,5
3,62358714,3215549,5582791,5
3,62374945,3215549,3039958,5
3,62381901,3215549,4468362,5
3,62386137,3215549,1935636,5
3,62391180,3215549,4825146,5
3,62404387,3215549,1192666,5
3,62424663,3215549,1509623,5
3,62433801,3215549,1018385,5
3,62443111,3215549,1406665,5
3,62447336,3215549,5323471,5
3,62454258,3215549,4520345,5
3,62459244,3215549,1056430,5
3,62464292,3215549,868463,5
3,62884415,3215549,1078242,5
3,62901647,3215549,5365070,5
3,62907756,3215549,514101,5
3,62924984,3215549,3064679,5
3,62959484,3215549,3642200,5
3,62976705,3215549,4012960,5
3,62989889,3215549,240322,5
3,62993968,3215549,1873414,5
3,63000068,3215549,832884,5
3,63005120,3215549,4949209,5
3,63012242,3215549,863016,5
3,63018351,3215549,403860,5
3,63025508,3215549,165237,5
3,63031605,3215549,2384471,5
3,63037644,3215549,455254,5
3,63043670,3215549,2199150,5
3,63054983,3215549,3244197,5
3,63065133,3215549,2988652,5
3,63072318,3215549,4839765,5
3,63077226,3215549,3235265,5
3,63088373,3215549,438543,5
3,63097711,3215549,1604313,5
3,63113680,3215549,256618,5
3,63114590,3215549,2048106,5
3,63134965,3215549,3340918,5
3,63139032,3215549,5015582,5
3,63144111,3215549,1876730,5
3,63149287,3215549,3919819,5
3,63164384,3215549,5204990,5
3,63180625,3215549,4215094,5
3,63193803,3215549,1458623,5
3,63198919,3215549,2631696,5
3,63204955,3215549,4929274,5
3,63219279,3215549,816500,5
3,63243708,3215549,4766158,5
3,63261792,3215549,3155167,5
3,63272954,3215549,2921098,5
3,63698004,3215549,288531,5
3,63705981,3215549,4154276,5
3,63712286,3215549,894664,5
3,63724387,3215549,2474331,5
3,63729438,3215549,1867324,5
3,63736524,3215549,1201124,5
3,63745674,3215549,4007737,5
3,63774068,3215549,990763,5
3,63781187,3215549,3893194,5
3,63786247,3215549,1866379,5
3,63797455,3215549,2111268,5
3,63804541,3215549,2128196,5
3,63810633,3215549,3622173,5
3,63816037,3215549,4696990,5
3,63819795,3215549,2220549,5
3,63824866,3215549,402151,5
3,63830968,3215549,359494,5
3,63842107,3215549,1536360,5
3,63846159,3215549,5373814,5
3,63850196,3215549,6376,5
3,63854263,3215549,3103532,5
3,63859403,3215549,5514601,5
3,63863387,3215549,889340,5
3,63867466,3215549,1830493,5
3,63872583,3215549,5460373,5
3,63883656,3215549,2501270,5
3,63899946,3215549,1788330,5
3,63906031,3215549,3695196,5
3,63912109,3215549,4930697,5
3,63919181,3215549,4883065,5
3,63936838,3215549,1264997,5
3,63943574,3215549,2956861,5
3,63975065,3215549,3283137,5
3,63982295,3215549,3191707,5
3,63996442,3215549,564795,5
3,64003420,3215549,4335516,5
3,64328215,3215549,1436943,5
3,64332215,3215549,3273701,5
3,64340372,3215549,2419764,5
3,64346449,3215549,1333058,5
3,64351631,3215549,1171523,5
3,64357664,3215549,996234,5
3,64368794,3215549,136815,5
3,64383007,3215549,3090846,5
3,64388088,3215549,1037076,5
3,64393162,3215549,5032288,5
3,64400224,3215549,2834656,5
3,64418618,3215549,408432,5
3,64431682,3215549,3243815,5
3,64438753,3215549,933005,5
3,64465249,3215549,2356216,5
3,64480374,3215549,1087480,5
3,64485436,3215549,4871370,5
3,64491535,3215549,4663499,5
3,64496628,3215549,4395787,5
3,64503738,3215549,826612,5
3,64520991,3215549,1486828,5
3,64526064,3215549,1885194,5
3,64537204,3215549,981180,5
3,64544332,3215549,2589084,5
3,64549381,3215549,4755281,5
3,64553436,3215549,1832929,5
3,64559507,3215549,3922833,5
3,64572720,3215549,523879,5
3,64884204,3215549,1287065,5
3,64907336,3215549,208544,5
3,64927824,3215549,5395238,5
3,64932877,3215549,2114850,5
3,64938001,3215549,697932,5
3,64945039,3215549,3443944,5
3,64952163,3215549,1403744,5
3,64967422,3215549,3851128,5
3,65003903,3215549,4090474,5
3,65008959,3215549,2288182,5
3,65017378,3215549,261216,5
3,65021128,3215549,786883,5
3,65026180,3215549,4267870,5
3,65036338,3215549,1422870,5
3,65041446,3215549,2984139,5
3,65054194,3215549,4337072,5
3,65064784,3215549,4030890,5
3,65310294,3215549,4873971,5
3,65316332,3215549,3153752,5
3,65322489,3215549,5167947,5
3,65328612,3215549,2353122,5
3,65333614,3215549,3279744,5
3,65339768,3215549,5256485,5
3,65354001,3215549,1957727,5
3,65373194,3215549,196629,5
3,65378268,3215549,2407558,5
3,65382370,3215549,4844492,5
3,65394493,3215549,3940231,5
3,65406661,3215549,5217384,5
3,65410767,3215549,4517559,5
3,65422928,3215549,4293747,5
3,65427021,3215549,977181,5
3,65433071,3215549,616276,5
3,65438165,3215549,2501346,5
3,65442206,3215549,1136400,5
3,65456565,3215549,2753967,5
3,65463553,3215549,2299119,5
3,65481815,3215549,4941190,5
3,65487880,3215549,4841141,5
3,65496271,3215549,150908,5
3,65499319,3215549,1869513,5
3,65504136,3215549,5293394,5
3,65519404,3215549,1948824,5
3,65531561,3215549,2389464,5
3,65535579,3215549,2664425,5
3,65905957,3215549,1993428,5
3,65920183,3215549,388724,5
3,65934443,3215549,4390049,5
3,65960775,3215549,5401629,5
3,65969931,3215549,4644206,5
3,65981151,3215549,3219533,5
3,65988195,3215549,2922942,5
3,65995491,3215549,2841768,5
3,66006482,3215549,930218,5
3,66012563,3215549,712939,5
3,66022646,3215549,2356974,5
3,66026688,3215549,3915670,5
3,66030791,3215549,246502,5
3,66034867,3215549,5043054,5
3,66046009,3215549,1911703,5
3,66052083,3215549,1960112,5
3,66058239,3215549,2645916,5
3,66068289,3215549,2307078,5
3,66075408,3215549,2258593,5
3,66088589,3215549,1355314,5
3,66093678,3215549,330400,5
3,66100769,3215549,257864,5
3,66112958,3215549,1794081,5
3,66123053,3215549,1323004,5
3,66139445,3215549,608519,5
3,66145399,3215549,1124410,5
3,66171787,3215549,5019419,5
3,66177850,3215549,574214,5
3,66185990,3215549,3251245,5
3,66193034,3215549,532973,5
3,66200189,3215549,4474165,5
3,66205242,3215549,3864522,5
3,66209316,3215549,860916,5
3,66213376,3215549,1738731,5
3,66223502,3215549,1323365,5
3,66228587,3215549,3384558,5
3,66480316,3215549,4602139,5
3,66485348,3215549,2618733,5
3,66489449,3215549,1957301,5
3,66496506,3215549,5023634,5
3,66503662,3215549,4464614,5
3,66507847,3215549,639254,5
3,66511846,3215549,1316282,5
3,66516907,3215549,1036874,5
3,66521939,3215549,1049236,5
3,66536217,3215549,2178224,5
3,66542232,3215549,4910025,5
3,66549339,3215549,2050152,5
3,66554418,3215549,3038178,5
3,66565589,3215549,4118940,5
3,66570838,3215549,1536713,5
3,66575762,3215549,68648,5
3,66580815,3215549,1894324,5
3,66593975,3215549,1289926,5
3,66604126,3215549,4886458,5
3,66621395,3215549,4448306,5
3,66637666,3215549,4754691,5
3,66641681,3215549,3981751,5
3,66645747,3215549,5347656,5
3,66650826,3215549,4827064,5
3,66662002,3215549,3127048,5
3,66676205,3215549,4472186,5
3,66698542,3215549,509628,5
3,66712738,3215549,5000573,5
3,66721870,3215549,3731127,5
3,66737069,3215549,2174943,5
3,66751347,3215549,154069,5
3,66763462,3215549,5466177,5
3,66773667,3215549,1720371,5
3,66782767,3215549,4623339,5
3,67142925,3215549,5578395,5
3,67153071,3215549,2042795,5
3,67159171,3215549,2965922,5
3,67172316,3215549,799267,5
3,67185512,3215549,4726702,5
3,67198720,3215549,5137255,5
3,67202764,3215549,3360384,5
3,67210947,3215549,5429950,5
3,67214975,3215549,4021050,5
3,67231186,3215549,4227781,5
3,67235293,3215549,4482346,5
3,67241279,3215549,5003674,5
3,67253493,3215549,2654036,5
3,67258620,3215549,522148,5
3,67271788,3215549,1868998,5
3,67278892,3215549,834194,5
3,67286604,3215549,4902665,5
3,67292416,3215549,3037638,5
3,67298254,3215549,371134,5
3,67307507,3215549,1741130,5
3,67319521,3215549,1048654,5
3,67327682,3215549,2258024,5
3,67342873,3215549,5443403,5
3,67356059,3215549,350199,5
3,67380382,3215549,5387104,5
3,67391618,3215549,3509953,5
3,67812616,3215549,2755479,5
3,67826800,3215549,4606046,5
3,67830921,3215549,4550826,5
3,67837067,3215549,3140497,5
3,67852300,3215549,3736119,5
3,67863479,3215549,5363920,5
3,67867606,3215549,2368578,5
3,67872678,3215549,5285591,5
3,67877755,3215549,2925049,5
3,67884782,3215549,4179562,5
3,67891936,3215549,256887,5
3,67909176,3215549,1934832,5
3,67920304,3215549,4731839,5
3,67928450,3215549,2404252,5
4,49790348,3215549,3869661,5
4,49801439,3215549,3492554,5
4,49813654,3215549,5323116,5
4,49817665,3215549,1973239,5
4,49823803,3215549,4276548,5
4,49829875,3215549,886959,5
4,49842066,3215549,1523644,5
4,49849151,3215549,2547888,5
4,49853201,3215549,1736698,5
4,49864385,3215549,105470,5
4,49870455,3215549,270961,5
4,49877544,3215549,183298,5
4,49883641,3215549,5220909,5
4,49890760,3215549,2249205,5
4,49894791,3215549,3714609,5
4,49906986,3215549,2776729,5
4,49924227,3215549,1565037,5
4,49945513,3215549,3297643,5
4,49950601,3215549,1178588,5
4,49964828,3215549,1314863,5
4,49977991,3215549,5477922,5
4,49982036,3215549,2360622,5
4,49986073,3215549,5528811,5
4,49999291,3215549,408926,5
4,50009441,3215549,1264417,5
4,50016536,3215549,4721979,5
4,50030739,3215549,3659517,5
4,50035842,3215549,2965615,5
4,50040932,3215549,5164799,5
4,50045982,3215549,3594198,5
4,50056113,3215549,5369733,5
4,50060146,3215549,2047951,5
4,50066278,3215549,3899429,5
4,50088602,3215549,5488422,5
4,50094708,3215549,2630686,5
4,50101748,3215549,3617631,5
4,50117021,3215549,1170384,5
4,50363580,3215549,5314539,5
4,50370664,3215549,2048625,5
4,50376774,3215549,2572850,5
4,50381844,3215549,148322,5
4,50385910,3215549,1652593,5
4,50398103,3215549,3161906,5
4,50416368,3215549,404730,5
4,50425505,3215549,3288564,5
4,50459977,3215549,3547355,5
4,50465057,3215549,3376209,5
4,50479256,3215549,3925361,5
4,50490414,3215549,4060127,5
4,50497502,3215549,5273030,5
4,50506627,3215549,21130,5
4,50510701,3215549,1851132,5
4,50519838,3215549,610850,5
4,50535013,3215549,1492022,5
4,50539074,3215549,1820256,5
4,50564383,3215549,3455916,5
4,50572539,3215549,1167382,5
4,50581665,3215549,4407353,5
4,50588792,3215549,2857892,5
4,50594874,3215549,659615,5
4,50599981,3215549,1722070,5
4,50611153,3215549,1699733,5
4,50628393,3215549,5011342,5
4,50633466,3215549,3124897,5
4,50639566,3215549,4940395,5
4,50646705,3215549,2691156,5
4,50659815,3215549,3529367,5
4,50665904,3215549,95347,5
4,50673022,3215549,1840826,5
4,50679132,3215549,3835113,5
4,50683189,3215549,3433553,5
4,50698377,3215549,1618767,5
4,51065825,3215549,2880096,5
4,51077976,3215549,2871124,5
4,51082030,3215549,2056327,5
4,51094184,3215549,3635596,5
4,51109421,3215549,1252609,5
4,51119590,3215549,2814725,5
4,51129728,3215549,1571344,5
4,51139870,3215549,3513846,5
4,51154103,3215549,1018884,5
4,51187580,3215549,3489,5
4,51206855,3215549,537521,5
4,51211927,3215549,5530331,5
4,51218021,3215549,2872648,5
4,51223123,3215549,4889549,5
4,51228144,3215549,2226904,5
4,51233259,3215549,1381225,5
4,51238270,3215549,4920925,5
4,51255548,3215549,4259910,5
4,51269778,3215549,1109251,5
4,51276882,3215549,1727850,5
4,51287017,3215549,5060632,5
4,51300220,3215549,5300155,5
4,51318496,3215549,4710434,5
4,51322545,3215549,3583595,5
4,51696076,3215549,5557141,5
4,51706222,3215549,4057516,5
4,51717392,3215549,5146918,5
4,51734628,3215549,4881882,5
4,51751886,3215549,3407394,5
4,51758988,3215549,5258587,5
4,51764047,3215549,904973,5
4,51785363,3215549,721888,5
4,51791480,3215549,1607904,5
4,51803653,3215549,624504,5
4,51808704,3215549,565215,5
4,51813771,3215549,1880757,5
4,51818857,3215549,1056312,5
4,51822937,3215549,4374518,5
4,51836122,3215549,569281,5
4,51842226,3215549,4710049,5
4,51846296,3215549,2183546,5
4,51858505,3215549,3606981,5
4,51882803,3215549,1854415,5
4,51889933,3215549,3736026,5
4,51897022,3215549,1051748,5
4,51905171,3215549,4342535,5
4,52145673,3215549,1388809,5
4,52152784,3215549,728780,5
4,52159887,3215549,635151,5
4,52166981,3215549,1840326,5
4,52186261,3215549,1549159,5
4,52196414,3215549,3012308,5
4,52203553,3215549,2113649,5
4,52214679,3215549,582330,5
4,52221816,3215549,4298710,5
4,52228900,3215549,582502,5
4,52251200,3215549,3439964,5
4,52266459,3215549,4097395,5
4,52270666,3215549,1012024,5
4,52277629,3215549,4179170,5
4,52292833,3215549,4171792,5
4,52300938,3215549,237894,5
4,52318245,3215549,4959059,5
4,52326332,3215549,476028,5
4,52334452,3215549,2035023,5
4,52344624,3215549,4558099,5
4,52357789,3215549,2021586,5
4,52361847,3215549,1831693,5
4,52368943,3215549,5161312,5
4,52391267,3215549,4682428,5
4,52395349,3215549,677538,5
4,52400383,3215549,2987320,5
4,52404475,3215549,1578854,5
4,52409538,3215549,3718189,5
4,52436915,3215549,1638753,5
4,52464303,3215549,1929933,5
4,52471403,3215549,3444136,5
4,52476471,3215549,663068,5
4,52488645,3215549,4400509,5
4,52495751,3215549,5343135,5
4,52814341,3215549,1504156,5
4,52819410,3215549,4165217,5
4,52824496,3215549,927764,5
4,52828564,3215549,2454385,5
4,52833633,3215549,1083676,5
4,52843757,3215549,1761001,5
4,52847806,3215549,1987383,5
4,52854904,3215549,1537956,5
4,52858943,3215549,4991879,5
4,52867087,3215549,1122943,5
4,52872208,3215549,5168938,5
4,52876211,3215549,3649273,5
4,52880269,3215549,1486096,5
4,52885327,3215549,2889637,5
4,52890392,3215549,2521372,5
4,52901559,3215549,5451183,5
4,52907648,3215549,5269609,5
4,52914746,3215549,3620562,5
4,52947207,3215549,4482480,5
4,52951261,3215549,2467114,5
4,52956355,3215549,4250477,5
4,52965499,3215549,1666196,5
4,52971586,3215549,715543,5
4,52978685,3215549,1756898,5
4,52998972,3215549,4042442,5
4,53010138,3215549,2331748,5
4,53030406,3215549,1423650,5
4,53035469,3215549,5278492,5
4,53060855,3215549,4271043,5
4,53065913,3215549,4012829,5
4,53089234,3215549,3805329,5
4,53099367,3215549,3901074,5
4,53104440,3215549,4444537,5
4,53109514,3215549,2549633,5
4,53114633,3215549,3742378,5
4,53127790,3215549,4223886,5
4,53144058,3215549,3996493,5
4,53150114,3215549,1594043,5
4,53511293,3215549,2895161,5
4,53518372,3215549,4000161,5
4,53523455,3215549,800071,5
4,53529509,3215549,3152941,5
4,53535608,3215549,4079749,5
4,53541706,3215549,2042350,5
4,53545754,3215549,1341150,5
4,53550835,3215549,3503171,5
4,53557935,3215549,3449713,5
4,53563015,3215549,3447345,5
4,53574165,3215549,4342289,5
4,53593446,3215549,2066613,5
4,53603601,3215549,2026943,5
4,53614776,3215549,3121584,5
4,53620875,3215549,621352,5
4,53631023,3215549,3873286,5
4,53655387,3215549,1874192,5
4,53666586,3215549,1185959,5
4,53673630,3215549,1106324,5
4,53678705,3215549,3222076,5
4,53682749,3215549,2034317,5
4,53689856,3215549,1162621,5
4,53693907,3215549,1083876,5
4,53703077,3215549,2901702,5
4,54014586,3215549,1007608,5
4,54018652,3215549,4901098,5
4,54023683,3215549,3050166,5
4,54033855,3215549,4083628,5
4,54039898,3215549,5005160,5
4,54067335,3215549,3775731,5
4,54072453,3215549,5310381,5
4,54076433,3215549,2312774,5
4,54083536,3215549,4578980,5
4,54090626,3215549,1564684,5
4,54096744,3215549,5266127,5
4,54100791,3215549,4524253,5
4,54105845,3215549,4244004,5
4,54115986,3215549,5162957,5
4,54129177,3215549,4992183,5
4,54140347,3215549,781880,5
4,54153510,3215549,1846191,5
4,54178890,3215549,1917539,5
4,54195114,3215549,5519291,5
4,54200196,3215549,629766,5
4,54206331,3215549,4624031,5
4,54226563,3215549,2590610,5
4,54231672,3215549,4894968,5
4,54247890,3215549,111971,5
4,54255034,3215549,3577207,5
4,54267184,3215549,3841160,5
4,54272256,3215549,1473297,5
4,54278331,3215549,1756334,5
4,54285425,3215549,1889338,5
4,54645627,3215549,4105350,5
4,54655811,3215549,3495596,5
4,54669015,3215549,64721,5
4,54687268,3215549,3537913,5
4,54694387,3215549,4084398,5
4,54699485,3215549,44936,5
4,54705567,3215549,417815,5
4,54719780,3215549,67296,5
4,54730963,3215549,3765842,5
4,54749248,3215549,3433171,5
4,54759378,3215549,866772,5
4,54767507,3215549,830185,5
4,54771536,3215549,2971379,5
4,54778623,3215549,1946928,5
4,54782684,3215549,3462918,5
4,54787759,3215549,4877764,5
4,54794905,3215549,1025759,5
4,54798965,3215549,2987987,5
4,54804015,3215549,4701440,5
4,54815173,3215549,5043380,5
4,54819236,3215549,3768972,5
4,54830374,3215549,5251838,5
4,54840543,3215549,3871307,5
4,54844628,3215549,2485791,5
4,54849697,3215549,1630248,5
4,54856805,3215549,4251985,5
4,54867930,3215549,1538706,5
4,54875049,3215549,3934977,5
4,54881111,3215549,4418234,5
4,54887213,3215549,5363399,5
4,54894362,3215549,2101088,5
4,54901438,3215549,3389779,5
4,54919745,3215549,3007760,5
4,55230322,3215549,668970,5
4,55235399,3215549,3485304,5
4,55241491,3215549,4514602,5
4,55247591,3215549,5245999,5
4,55258770,3215549,677341,5
4,55271959,3215549,1332303,5
4,55278077,3215549,4320146,5
4,55287157,3215549,2487041,5
4,55296389,3215549,1906768,5
